OR,8.17%,12.50%,2.52%,7.12%,17.91%,10.41%,7.21%,11.63%,5.29,10.69,3.2,11.34%,15.45%,3.81%,8.84%,23.35%,14.02%,10.23%,15.59%,4.83%,8.05%,1.07%,5.59%,11.71%,6.57%,4.03%,6.95%,14.86%,15.57%,5.79%,12.00%,25.40%,15.87%,13.45%,13.93%,17.96%,19.44%,5.19%,12.50%,32.05%,19.21%,16.49%,17.55%,8.55%,7.41%,2.44%,0.00%,15.85%,10.50%,7.08%,6.73%,7.18%,10.52%,2.38%,6.29%,15.44%,9.44%,6.32%,11.22%,10.03%,13.61%,3.55%,7.32%,19.88%,12.91%,9.01%,15.17%,4.42%,7.46%,0.93%,4.60%,10.59%,6.10%,3.71%,6.73%,65,5,160,22175,665,280,130,1180,5575,13045,1500,15775,425,210,80,795,3845,9510,1105,6385,210,60,50,370,1715,3540,400,5135,130,35,15,320,1160,3075,395,4085,105,20,10,250,895,2505,315,1010,20,5,0,65,275,540,70,17005,475,250,105,820,4365,9990,1125,11670,300,180,60,515,2935,7005,805,5320,175,50,40,285,1430,2980,315,271465,5320,11110,1825,6590,53560,180835,12900,139145,2750,5505,905,3405,27420,92955,7090,132330,2610,5595,895,3160,26120,87900,5755,34550,835,605,125,1260,7310,22870,2835,22745,540,385,80,780,4660,15190,1795,11810,270,205,20,410,2620,7625,1040,236880,4515,10485,1670,5310,46240,158035,10030,116365,2205,5075,820,2590,22730,77745,5305,120485,2345,5380,840,2690,23455,80285,4680,190,215,490
PA,7.99%,2.62%,1.67%,2.11%,23.77%,15.61%,5.32%,9.18%,-2.7,18.45,10.29,10.39%,1.61%,2.50%,1.56%,27.54%,19.55%,7.42%,12.16%,5.46%,1.96%,0.35%,5.97%,19.74%,11.21%,3.07%,5.78%,13.96%,2.56%,2.43%,0.00%,28.43%,22.29%,10.25%,13.15%,16.29%,0.00%,2.13%,0.00%,30.50%,25.88%,12.55%,16.54%,9.74%,0.00%,0.00%,0.00%,23.77%,16.13%,6.05%,8.23%,6.86%,1.46%,1.52%,3.15%,22.34%,13.91%,4.42%,7.88%,8.92%,1.27%,2.26%,0.00%,26.13%,17.42%,6.22%,10.51%,4.86%,1.27%,0.32%,3.70%,18.61%,10.19%,2.64%,4.99%,205,60,440,65155,35,375,15,20060,8830,34045,1570,43530,10,275,5,11835,5665,24495,1100,21625,10,40,20,8155,3080,9510,460,18130,5,30,0,4995,2365,10070,415,13505,0,15,0,3385,1720,7890,315,4580,0,0,0,1500,625,2135,95,46980,15,320,20,14905,6365,23950,1095,29980,5,230,0,8310,3855,16600,740,16960,5,35,15,6490,2390,7250,335,814960,1335,22470,710,84385,56560,639490,17095,419040,620,11020,320,42970,28980,329935,9045,395880,510,11355,335,41310,27470,309525,7965,129865,195,1235,70,17570,10610,98200,3155,82890,85,705,35,11100,6645,62870,1905,47025,45,460,25,6310,3875,35280,1155,685140,1025,21115,635,66725,45755,541320,13895,336210,395,10175,275,31805,22135,267080,7040,348890,395,10820,295,34870,23455,274225,6720,470,470,1155
RI,14.17%,21.28%,7.41%,15.00%,24.19%,21.45%,10.86%,17.31%,10.41,13.33,10.59,18.77%,21.28%,11.29%,18.18%,30.52%,27.58%,14.65%,23.51%,9.37%,14.29%,2.05%,11.11%,16.97%,14.74%,6.77%,10.04%,23.86%,19.23%,16.00%,50.00%,36.74%,34.10%,17.99%,30.77%,27.27%,18.75%,20.00%,33.33%,40.28%,40.19%,19.19%,41.46%,16.83%,12.50%,0.00%,100.00%,23.19%,21.38%,14.29%,4.55%,12.40%,17.91%,6.78%,0.00%,20.80%,18.69%,9.65%,15.51%,16.56%,23.33%,11.04%,0.00%,26.16%,23.63%,13.41%,20.51%,8.47%,13.51%,2.17%,0.00%,15.34%,13.85%,5.99%,9.41%,40,10,15,9770,100,140,15,1385,2935,4865,515,6645,50,105,10,905,1935,3380,375,3140,35,20,5,465,980,1470,140,2535,25,20,10,395,815,1170,100,1925,15,15,5,290,635,830,85,605,5,0,5,80,170,310,5,7230,60,120,0,965,2115,3695,415,4695,35,90,0,590,1290,2515,280,2535,25,20,0,365,810,1170,120,68935,470,1890,100,5725,13685,44790,2975,35410,235,930,55,2965,7015,23065,1595,33525,245,975,45,2740,6650,21725,1395,10625,130,125,20,1075,2390,6505,325,7060,80,75,15,720,1580,4325,205,3595,40,40,5,345,795,2170,110,58295,335,1770,80,4640,11315,38285,2675,28355,150,815,40,2255,5460,18750,1365,29945,185,920,35,2380,5850,19535,1275,45,50,100
SC,16.18%,16.83%,3.45%,10.00%,26.11%,12.54%,10.24%,9.61%,6.59,15.87,2.3,20.74%,17.27%,5.01%,13.04%,32.12%,17.12%,14.01%,13.41%,11.30%,13.13%,1.24%,4.65%,19.81%,7.28%,6.18%,5.03%,25.62%,17.24%,2.70%,33.33%,33.45%,19.10%,18.88%,16.42%,29.53%,23.53%,4.17%,50.00%,37.84%,22.98%,22.22%,20.44%,17.28%,20.00%,0.00%,,24.16%,8.33%,11.55%,5.68%,14.87%,15.47%,3.18%,8.60%,24.78%,11.78%,9.23%,8.80%,19.07%,17.78%,4.48%,11.90%,30.69%,16.19%,12.70%,12.38%,10.75%,11.96%,1.07%,4.08%,19.28%,6.83%,5.76%,5.10%,275,40,60,59730,175,170,50,35010,2450,20650,1450,39490,95,125,30,22080,1725,14655,1085,20205,65,30,10,12945,685,6000,350,11475,25,5,5,6845,360,4015,225,8940,20,5,5,5265,285,3195,185,2505,5,0,0,1590,50,795,25,48240,140,150,40,28155,2080,16650,1205,30545,80,105,25,16820,1430,11460,890,17670,55,25,10,11335,600,5195,330,369260,1040,4925,500,134080,19535,201695,15090,190435,550,2495,230,68740,10075,104575,8090,178845,495,2410,215,65360,9405,97125,6960,44785,145,185,15,20465,1885,21265,1370,30275,85,120,10,13915,1240,14380,905,14500,25,55,0,6580,600,6885,440,324440,905,4720,465,113630,17655,180445,13690,160140,450,2345,210,54810,8835,90205,7190,164320,460,2335,205,58790,8790,90225,6470,240,220,500
SD,5.58%,20.85%,3.79%,0.00%,12.66%,8.53%,3.48%,12.67%,17.37,9.18,5.05,7.27%,23.68%,5.50%,0.00%,16.27%,10.71%,4.88%,14.02%,3.69%,16.37%,0.98%,0.00%,8.28%,5.39%,1.88%,11.76%,11.42%,21.16%,0.00%,,28.13%,20.00%,7.97%,33.33%,13.18%,24.39%,0.00%,,31.58%,23.08%,9.68%,35.71%,6.78%,13.11%,0.00%,,30.00%,21.43%,4.70%,20.00%,4.84%,20.10%,2.48%,0.00%,11.11%,7.22%,2.91%,11.72%,6.21%,23.36%,4.95%,0.00%,13.57%,8.95%,4.17%,12.24%,3.42%,17.24%,1.01%,0.00%,7.52%,4.35%,1.65%,11.11%,15,5,245,3540,1205,40,0,200,185,1805,190,2385,695,30,0,135,120,1315,115,1130,460,5,0,60,55,470,80,720,200,0,0,45,45,380,40,545,150,0,0,30,30,305,25,145,40,0,0,15,15,75,10,2765,970,25,0,155,140,1370,160,1780,535,25,0,95,85,990,90,975,425,5,0,50,40,385,70,63445,5780,1055,40,1580,2170,51880,1500,32820,2935,545,20,830,1120,26920,820,30645,2810,510,10,725,1020,24985,680,6305,945,45,0,160,225,4770,120,4135,615,30,0,95,130,3150,70,2140,305,5,0,50,70,1595,50,57145,4825,1010,35,1395,1940,47080,1365,28670,2290,505,20,700,950,23725,735,28480,2465,495,10,665,920,23330,630,150,165,330
TN,12.94%,7.65%,3.75%,5.56%,29.16%,10.54%,7.32%,10.89%,0.34,21.84,3.22,16.34%,10.58%,5.40%,7.27%,34.88%,14.65%,9.99%,14.10%,9.38%,2.27%,2.37%,2.08%,23.36%,5.54%,4.51%,6.37%,18.84%,5.26%,2.78%,0.00%,34.84%,15.41%,11.44%,19.82%,22.17%,8.33%,4.76%,0.00%,40.01%,18.35%,13.94%,23.29%,12.78%,0.00%,0.00%,0.00%,25.60%,8.00%,6.78%,12.16%,12.08%,6.36%,3.70%,5.15%,28.09%,9.94%,6.76%,9.73%,15.24%,8.43%,5.20%,6.25%,33.56%,14.24%,9.26%,12.50%,9.01%,2.44%,2.25%,1.92%,23.04%,4.93%,4.27%,5.79%,205,60,235,60665,75,305,30,34495,2085,23260,1145,39140,55,220,20,20760,1510,16315,830,21520,10,95,5,13730,525,6970,295,11225,5,15,0,6425,275,4385,225,8420,5,15,0,4705,200,3410,170,2760,0,0,0,1705,50,940,45,49430,55,280,25,28045,1790,18895,910,30710,35,195,15,16020,1305,12865,640,18715,10,85,5,12005,435,6010,245,468805,980,8125,540,118300,19790,317900,10515,239475,520,4075,275,59515,10305,163395,5885,229335,440,4015,240,58785,9475,154500,4630,59570,95,540,15,18440,1785,38345,1135,37985,60,315,10,11760,1090,24460,730,21590,5,220,5,6660,625,13870,370,409215,865,7570,485,99855,18010,279565,9355,201500,415,3750,240,47730,9165,138885,5120,207740,410,3770,225,52095,8815,140650,4230,320,310,695
TX,8.62%,4.58%,1.85%,4.97%,19.48%,9.26%,4.15%,12.86%,0.43,15.33,5.11,11.28%,5.94%,2.68%,6.34%,23.73%,12.27%,5.90%,16.69%,5.82%,2.64%,0.85%,1.98%,14.98%,6.13%,2.27%,8.09%,15.83%,9.26%,2.96%,12.00%,27.07%,15.41%,9.70%,18.20%,18.87%,6.52%,4.12%,11.76%,30.83%,18.74%,11.93%,22.86%,9.89%,0.00%,0.65%,0.00%,19.99%,8.91%,4.84%,9.60%,7.86%,3.89%,1.76%,4.12%,18.24%,8.63%,3.58%,12.02%,10.22%,4.96%,2.56%,5.45%,22.21%,11.39%,5.06%,15.47%,5.51%,2.10%,0.82%,1.82%,14.43%,5.91%,2.05%,7.94%,525,80,1525,199865,555,1555,145,58705,104565,31135,22545,133790,370,1155,90,36565,70600,22745,16060,65985,150,345,25,22025,33935,8255,6390,34660,75,75,15,11280,15875,6475,4255,26970,30,70,10,8410,12490,5240,3465,7525,0,5,0,2830,3235,1100,770,165080,430,1430,110,47315,88555,24475,18235,106655,275,1055,70,28125,57945,17305,12505,58295,110,325,25,19140,30575,7010,5620,2319410,12105,83990,2915,301365,1129190,749795,175360,1186160,6230,43065,1420,154060,575390,385725,96215,1133180,5675,40695,1265,147040,553710,364095,78990,218945,810,2535,125,41670,103025,66775,23375,142910,460,1700,85,27280,66650,43910,15155,76090,210,775,30,14160,36310,22735,8020,2100455,11060,81435,2670,259420,1026180,683020,151755,1043305,5545,41285,1285,126620,508615,341735,80860,1057035,5235,39855,1220,132685,517450,341190,70800,1490,1385,3305
UT,4.26%,8.61%,2.27%,7.03%,10.46%,7.64%,3.42%,6.06%,5.19,7.03,4.21,6.04%,12.00%,3.55%,9.52%,14.25%,10.03%,5.01%,7.46%,2.37%,5.74%,0.43%,3.54%,6.12%,5.00%,1.74%,4.09%,7.76%,7.96%,9.52%,11.11%,12.50%,10.09%,6.88%,8.63%,9.74%,11.11%,14.29%,9.09%,16.44%,12.62%,8.67%,9.47%,4.24%,2.44%,0.00%,0.00%,4.35%,5.83%,3.39%,5.50%,3.84%,8.48%,2.05%,6.87%,10.05%,7.20%,3.02%,5.52%,5.47%,10.51%,2.95%,9.89%,14.09%,9.42%,4.46%,6.79%,2.22%,6.19%,0.44%,3.74%,6.12%,4.82%,1.59%,3.81%,15,0,190,10680,295,110,270,365,2830,6670,830,7785,210,90,190,260,1930,5000,565,2890,95,10,65,100,890,1655,250,2090,45,20,30,75,495,1375,230,1680,40,20,15,60,390,1115,160,410,5,0,0,10,105,240,55,8600,240,95,245,290,2315,5285,610,6110,145,70,180,205,1520,3880,400,2495,90,10,65,85,770,1395,195,250845,3425,4845,3840,3490,37050,194825,13690,128940,1750,2535,1995,1825,19250,99895,7570,121915,1655,2325,1835,1635,17800,94940,6115,26945,565,210,270,600,4905,19985,2665,17240,360,140,165,365,3090,12860,1690,9675,205,70,100,230,1800,7090,1000,223905,2830,4630,3565,2885,32145,174855,11045,111680,1380,2370,1820,1455,16140,87000,5890,112205,1455,2250,1735,1390,15990,87825,5115,150,130,330
VA,10.49%,8.21%,1.72%,4.27%,20.93%,7.90%,7.31%,6.36%,0.89,13.62,0.58,13.83%,12.28%,2.71%,4.88%,26.17%,10.48%,10.20%,8.61%,6.95%,3.08%,0.64%,1.37%,15.40%,5.00%,4.23%,3.54%,18.24%,10.34%,2.99%,7.69%,28.23%,10.54%,14.19%,7.52%,21.30%,14.71%,4.18%,12.50%,31.69%,12.88%,17.33%,9.04%,11.98%,0.00%,0.00%,0.00%,21.27%,6.00%,7.87%,3.76%,9.37%,7.14%,1.55%,4.11%,19.48%,7.44%,6.40%,6.10%,12.35%,8.60%,2.49%,2.70%,24.66%,9.89%,8.91%,8.25%,6.48%,2.96%,0.63%,1.30%,14.76%,4.89%,3.89%,3.45%,205,40,160,67700,190,635,35,32980,5365,26045,2250,45885,140,510,20,21070,3670,18795,1670,21795,35,115,5,11865,1645,7275,565,14915,30,60,5,7360,945,5920,425,11640,25,55,5,5555,745,4855,330,3245,0,0,0,1815,190,1075,75,52785,140,540,30,25610,4380,20120,1810,34225,80,435,10,15530,2885,13920,1300,18545,30,110,5,10105,1455,6160,480,645185,2315,36905,820,157550,67920,356065,35375,331715,1140,18840,410,80500,35010,184280,19400,313480,1135,18060,365,77025,32895,171785,15950,81750,290,2010,65,26070,8965,41715,5655,54650,170,1315,40,17530,5785,28015,3650,27085,105,670,15,8535,3165,13660,1995,563395,1960,34850,730,131470,58905,314345,29670,277075,930,17475,370,62975,29185,156200,15765,286350,1015,17390,340,68455,29725,158175,13920,340,310,740
VT,7.81%,16.42%,0.66%,0.00%,9.04%,6.76%,7.80%,5.47%,8.62,1.23,-1.05,10.45%,19.44%,0.00%,0.00%,11.69%,7.32%,10.42%,7.46%,5.07%,11.11%,0.00%,0.00%,3.75%,0.00%,5.14%,3.23%,15.73%,23.08%,0.00%,,9.09%,25.00%,15.44%,11.11%,18.61%,25.00%,0.00%,,9.09%,33.33%,17.99%,25.00%,10.91%,20.00%,0.00%,,0.00%,,10.16%,0.00%,6.43%,12.96%,0.69%,0.00%,5.80%,1.47%,6.50%,4.27%,8.81%,16.67%,0.00%,0.00%,9.09%,2.70%,8.89%,6.56%,4.12%,10.71%,0.00%,0.00%,1.49%,0.00%,4.25%,1.72%,10,5,25,2610,55,5,0,75,25,2395,35,1805,35,0,0,45,15,1660,25,820,20,0,0,15,0,760,10,755,15,0,0,10,5,690,5,575,10,0,0,5,5,520,5,185,5,0,0,0,0,160,0,1840,35,5,0,40,5,1705,25,1250,20,0,0,30,5,1160,20,595,15,0,0,5,0,560,5,33425,335,755,30,830,370,30695,640,17270,180,315,10,385,205,15930,335,16175,180,425,10,400,160,14775,310,4800,65,30,0,110,20,4470,45,3090,40,5,0,55,15,2890,20,1695,25,5,0,40,0,1575,15,28635,270,725,25,690,340,26240,585,14190,120,305,10,330,185,13045,305,14445,140,410,10,335,155,13185,290,20,30,75
WA,8.40%,14.45%,2.94%,13.15%,18.69%,10.87%,7.20%,12.75%,7.25,11.49,3.67,11.71%,17.85%,4.53%,17.22%,24.00%,14.86%,10.23%,17.04%,4.91%,10.00%,1.14%,8.38%,12.53%,6.58%,3.96%,6.77%,18.08%,17.59%,6.51%,24.59%,31.11%,17.84%,16.54%,21.45%,21.85%,21.47%,7.94%,25.64%,35.47%,22.31%,20.10%,28.05%,10.46%,8.51%,3.31%,13.33%,22.31%,8.52%,9.34%,8.71%,7.24%,12.59%,2.70%,12.11%,15.98%,9.84%,6.09%,10.69%,10.09%,15.08%,4.09%,15.59%,20.70%,13.49%,8.72%,14.38%,4.44%,9.82%,1.07%,7.49%,11.12%,6.22%,3.53%,6.11%,170,20,280,43145,1170,1100,540,4290,10150,22965,3360,30820,755,855,360,2880,7120,16780,2525,12280,385,210,165,1370,2990,6145,780,9875,270,125,75,1145,1995,5435,990,7825,205,100,50,830,1575,4375,805,1965,40,20,10,280,345,1035,145,33240,820,955,460,3075,8080,17435,2320,22955,475,720,290,1995,5510,12400,1710,10275,325,190,145,1065,2570,5080,600,513595,8095,37385,4105,22950,93380,318985,26350,263305,4230,18895,2090,12000,47915,163995,14815,250235,3850,18435,1970,10930,45410,154990,11525,54610,1535,1920,305,3680,11185,32850,4615,35805,955,1260,195,2340,7060,21770,2870,18790,470,605,75,1255,4050,11085,1665,459040,6515,35400,3800,19245,82150,286160,21700,227575,3150,17585,1860,9640,40860,142225,11895,231445,3310,17765,1865,9580,41325,143895,9820,345,395,840
WI,7.46%,12.23%,1.99%,1.75%,33.84%,10.75%,4.20%,8.26%,8.02,29.64,6.54,9.76%,14.54%,3.18%,0.00%,38.99%,14.23%,6.04%,10.88%,5.02%,9.25%,0.64%,0.00%,28.30%,6.97%,2.22%,4.46%,17.97%,20.78%,3.02%,0.00%,48.07%,19.15%,11.15%,13.15%,20.64%,20.81%,3.52%,0.00%,52.25%,22.58%,13.53%,15.97%,12.06%,14.49%,1.28%,,40.79%,11.78%,5.51%,8.50%,5.83%,9.63%,1.71%,2.00%,29.09%,9.22%,3.25%,7.23%,7.42%,11.83%,2.78%,0.00%,32.91%,12.00%,4.60%,9.63%,4.26%,7.36%,0.68%,0.00%,25.95%,6.34%,1.88%,4.12%,100,30,430,31345,670,285,5,12175,3625,13605,1500,20990,405,225,0,7180,2460,10005,1065,10305,235,45,0,4935,1145,3510,375,10180,240,35,0,4180,900,4410,380,7725,155,25,0,2960,675,3555,285,2315,50,5,0,1185,185,730,85,21190,400,225,5,7925,2670,9230,1100,13190,230,175,0,4170,1700,6415,760,7915,155,45,0,3745,935,2715,300,420200,5480,14315,285,35975,33735,323745,18150,215120,2785,7075,105,18415,17290,165755,9790,205095,2540,7085,90,17440,16435,157940,8400,56660,1155,1160,5,8695,4700,39535,2890,37430,745,710,5,5665,2990,26270,1785,19195,345,390,0,2905,1570,13240,1000,363620,4155,13125,250,27240,28970,284200,15215,177660,1945,6300,95,12670,14170,139475,7890,185880,2105,6605,65,14430,14755,144720,7285,350,445,920
WV,13.64%,2.86%,2.46%,0.00%,27.08%,11.63%,12.91%,6.92%,-10.05,14.17,-1.28,18.25%,0.00%,2.17%,0.00%,32.18%,15.48%,17.46%,8.64%,8.73%,7.14%,0.93%,0.00%,21.24%,5.44%,8.09%,2.82%,17.77%,0.00%,0.00%,,27.24%,32.14%,17.01%,7.69%,21.28%,0.00%,0.00%,,31.29%,57.14%,20.58%,14.29%,11.05%,0.00%,0.00%,,22.50%,18.18%,10.36%,0.00%,12.88%,4.00%,2.29%,0.00%,26.85%,9.26%,12.16%,6.16%,17.49%,0.00%,2.70%,0.00%,32.21%,13.64%,16.72%,8.22%,8.43%,0.00%,1.10%,0.00%,20.84%,4.41%,7.78%,3.03%,85,15,55,19270,5,25,0,2085,175,16755,55,13280,0,10,0,1300,120,11655,35,5990,5,5,0,770,40,5100,10,3840,0,0,0,335,45,3380,5,2970,0,0,0,255,40,2640,5,845,0,0,0,90,10,730,0,15420,5,20,0,1740,125,13375,45,10285,0,10,0,1050,90,9020,30,5135,0,5,0,670,30,4360,10,141325,175,1015,30,7700,1505,129815,795,72750,80,460,15,4040,775,66760,405,68590,70,535,5,3625,735,63045,355,21610,25,135,0,1230,140,19865,65,13955,10,80,0,815,70,12830,35,7650,10,50,0,400,55,7045,20,119725,125,875,25,6480,1350,109960,730,58820,70,370,10,3260,660,53940,365,60935,40,455,5,3215,680,56010,330,120,105,260
WY,6.00%,11.68%,1.11%,0.00%,11.97%,8.29%,5.38%,3.21%,6.3,6.59,2.91,8.40%,12.41%,2.38%,0.00%,15.79%,11.16%,7.63%,3.33%,3.45%,7.41%,0.00%,0.00%,7.02%,4.66%,2.90%,1.67%,9.78%,11.11%,0.00%,0.00%,16.67%,12.50%,8.82%,5.88%,11.94%,14.81%,0.00%,0.00%,25.00%,15.19%,10.72%,4.35%,4.71%,0.00%,0.00%,0.00%,20.00%,9.09%,4.02%,0.00%,5.43%,11.11%,1.23%,0.00%,10.53%,7.41%,4.85%,2.48%,7.70%,12.96%,0.00%,0.00%,13.95%,10.05%,7.10%,1.45%,3.18%,7.76%,0.00%,0.00%,5.88%,4.24%,2.62%,0.00%,10,0,70,2610,160,5,0,70,400,1910,25,1875,85,5,0,45,275,1395,15,730,50,0,0,20,110,500,5,560,25,0,0,15,80,405,10,440,20,0,0,15,60,320,5,95,0,0,0,5,20,65,0,2050,125,5,0,50,310,1500,15,1435,70,0,0,30,210,1085,5,610,45,0,0,15,90,410,0,43495,1370,450,135,585,4825,35505,780,22325,685,210,55,285,2465,18275,450,21170,675,190,65,285,2360,17240,300,5725,225,25,10,90,640,4590,170,3685,135,15,10,60,395,2985,115,2015,90,10,5,25,220,1615,45,37765,1125,405,125,475,4185,30910,605,18625,540,190,45,215,2090,15280,345,19155,580,180,60,255,2125,15640,265,55,65,135
Totals,,1.18,0.24,0.72,2.30,1.07,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300885,30140,24345,4770,809585,527880,840190,138415,1553960,19375,18540,3135,501265,360005,607485,99805,745490,9930,4955,1435,306810,166075,231285,37825,495060,6195,2460,590,161930,106120,198675,29630,382635,4490,1960,410,119825,81595,159270,23410,109705,1135,240,100,41080,23110,37325,5675,1804915,23175,21170,4005,645770,419845,640120,108015,1170225,13980,15755,2545,380155,276515,446820,75635,633705,8185,4425,1240,264430,141580,191560,31550,22852315,253030,990305,65685,3492265,4894645,12630835,1253425,11688810,127660,503135,32810,1769545,2497450,6491540,689820,11163895,122560,484520,30685,1720385,2395370,6139425,562250,2732605,37200,44690,4130,540150,544860,1494700,199320,1789105,23300,28990,2620,355245,351025,980910,127625,943705,12025,13980,1120,182765,191175,513050,69960,20115980,213295,943950,60470,2949225,4347625,11133110,1052895,9897870,101930,472210,29440,1412120,2143745,5508495,560460,10218005,108490,468740,29010,1535125,2202195,5624455,490695,14480,16005,35505
